ID,Veröffentlicht,Artikelnummer,EAN code,ABAS-ID,Verwendungszweck,Produkttyp,Mounting:MountingMethod,RatingsCertifications:LuminaireType,RatingsCertifications:LuminairePictograph,Monitoring,Lieferländer-id,Supply,MaxInputVoltageAC,Anschlussquerschnitt,Betriebsart,Batterietechnologie,Lichtquelle,Konstantstrom,Farbtemperatur,RatingCertifications:Certifications,RatingsCertifications:RecognitionDistance,MaterialData:Material,HousingColorInformation:Color,ElectronicPerformanceData:MaxPower,ElectronicPerformanceData:LuminousFluxEmergency,ElectronicPerformanceData:Powerfactor,ElectronicBackupTimes:MaxBackupTime,ElectronicPerformanceData:LuminousFluxMains,TemperaturesBS:MaxTemp,TemperaturesBS:MinTemp,TemperaturesDS:MaxTemp,TemperaturesDS:MinTemp,RatingsCertifications:InsulationClass,RatingsCertifications:IKclass,RatingsCertifications:IngressProtection,Verkaufstext,HousingDimensions:Diameter,HousingDimensions:Height,HousingDimensions:Length,HousingDimension:Width
67674,1,EARL423SC-AZ,4260682158697,"(68510,2,0)","Webseite,Katalog",Notleuchte,Deckenaufbau,Sicherheitsleuchte,Nein,SC,"Deutschland,Frankreich,GB,Global,Indien,Norwegen",Einzelbatterie,230 V,"2,5 mm²",BS / DS,LiFePO4,LED,,6500 K,"Müllentsorgung,CE,""5 Jahre Garantie""",,Zinc die-cast,RAL 9003,3 W,250 lm,"0,56 PF",3 h,130 lm,30 °C,-5 °C,40 °C,-5 °C,2,IK 3,IP 40,"<p>High-grade zinc-aluminium safety luminaire for fitting on the ceiling. The round safety luminaire, which adapts to the ceiling design.</p>
<p>Thanks to the snap-in mechanism between the upper and lower part, the luminaire has a harmonious look and appe",104 mm,39 mm,,
67670,1,EARL421SC-AZ,4260682158680,"(68509,2,0)","Webseite,Katalog",Notleuchte,Deckenaufbau,Sicherheitsleuchte,Nein,SC,"Deutschland,Frankreich,GB,Global,Indien,Norwegen",Einzelbatterie,230 V,"2,5 mm²",BS / DS,LiFePO4,LED,,6500 K,"Müllentsorgung,CE,""5 Jahre Garantie""",,Zinc die-cast,RAL 7016,3 W,250 lm,"0,56 PF",1 h,130 lm,30 °C,-5 °C,40 °C,-5 °C,2,IK 3,IP 40,"<p>High-grade zinc-aluminium safety luminaire for fitting on the ceiling. The round safety luminaire, which adapts to the ceiling design.</p>
<p>Thanks to the snap-in mechanism between the upper and lower part, the luminaire has a harmonious look and appe",104 mm,39 mm,,
67666,1,EARL428SC-AZ,4260682158703,"(68511,2,0)","Webseite,Katalog",Notleuchte,Deckenaufbau,Sicherheitsleuchte,Nein,SC,"Deutschland,Frankreich,GB,Global,Indien,Norwegen",Einzelbatterie,230 V,"2,5 mm²",BS / DS,LiFePO4,LED,,6500 K,"Müllentsorgung,CE,""5 Jahre Garantie""",,Zinc die-cast,RAL 7016,3 W,125 lm,"0,56 PF",8 h,130 lm,30 °C,-5 °C,40 °C,-5 °C,2,IK 3,IP 40,"<p>High-grade zinc-aluminium safety luminaire for fitting on the ceiling. The round safety luminaire, which adapts to the ceiling design.</p>
<p>Thanks to the snap-in mechanism between the upper and lower part, the luminaire has a harmonious look and appe",104 mm,39 mm,,
67654,1,EARL423SC,4260682158512,"(68464,2,0)","Webseite,Katalog",Notleuchte,Deckenaufbau,Sicherheitsleuchte,Nein,SC,"Deutschland,Frankreich,GB,Global,Indien,Norwegen",Einzelbatterie,230 V,"2,5 mm²",BS / DS,LiFePO4,LED,,6500 K,"Müllentsorgung,CE,""5 Jahre Garantie""",,Zinc die-cast,RAL 9003,3 W,250 lm,"0,56 PF",3 h,130 lm,30 °C,-5 °C,40 °C,-5 °C,2,IK 3,IP 40,"<p>High-grade zinc-aluminium safety luminaire for fitting on the ceiling. The round safety luminaire, which adapts to the ceiling design.</p>
<p>Thanks to the snap-in mechanism between the upper and lower part, the luminaire has a harmonious look and appe",104 mm,39 mm,,
67653,1,EARL421SC,4260682158505,"(68463,2,0)","Webseite,Katalog",Notleuchte,Deckenaufbau,Sicherheitsleuchte,Nein,SC,"Deutschland,Frankreich,GB,Global,Indien,Norwegen",Einzelbatterie,230 V,"2,5 mm²",BS / DS,LiFePO4,LED,,6500 K,"Müllentsorgung,CE,""5 Jahre Garantie""",,Zinc die-cast,RAL 9003,3 W,250 lm,"0,56 PF",1 h,130 lm,30 °C,-5 °C,40 °C,-5 °C,2,IK 3,IP 40,"<p>High-grade zinc-aluminium safety luminaire for fitting on the ceiling. The round safety luminaire, which adapts to the ceiling design.</p>
<p>Thanks to the snap-in mechanism between the upper and lower part, the luminaire has a harmonious look and appe",104 mm,39 mm,,
67652,1,EARL428SC,4260682158529,"(68465,2,0)","Webseite,Katalog",Notleuchte,Deckenaufbau,Sicherheitsleuchte,Nein,SC,"Deutschland,Frankreich,GB,Global,Indien,Norwegen",Einzelbatterie,230 V,"2,5 mm²",BS / DS,LiFePO4,LED,,6500 K,"Müllentsorgung,CE,""5 Jahre Garantie""",,Zinc die-cast,RAL 9003,3 W,125 lm,"0,56 PF",8 h,130 lm,30 °C,-5 °C,40 °C,-5 °C,2,IK 3,IP 40,"<p>High-grade zinc-aluminium safety luminaire for fitting on the ceiling. The round safety luminaire, which adapts to the ceiling design.</p>
<p>Thanks to the snap-in mechanism between the upper and lower part, the luminaire has a harmonious look and appe",104 mm,39 mm,,
68322,1,EAQL029ML,4260766552731,"(80813,2,0)","Webseite,Katalog",Notleuchte,Deckenaufbau,Sicherheitsleuchte,Nein,ML,"Deutschland,Frankreich,GB,Global,Indien,Norwegen",Zentralbatterie,230 V,"2,5 mm²",ELS,,LED,,6500 K,"Müllentsorgung,CE,Bauartgeprüft,ENEC",,Zinc die-cast,RAL 9003,"4,6 W",360 lm,"0,6 PF",CPS,360 lm,40 °C,-20 °C,30 °C,-20 °C,2,IK 3,IP 40,"<p>LED safety luminaire for surface mounting on the ceiling and illuminating escape and emergency routes in accordance with DIN EN 60598-1, DIN EN 60598-222 and DIN EN 1838.<br />
The discreet zinc aluminium ceiling luminaire inconspicuously adapts to the",,39 mm,104 mm,104 mm
68321,1,EAQL029ML-AZ,4260766552748,"(80814,2,0)","Webseite,Katalog",Notleuchte,Deckenaufbau,Sicherheitsleuchte,Nein,ML,"Deutschland,Frankreich,GB,Global,Indien,Norwegen",Zentralbatterie,230 V,"2,5 mm²",ELS,,LED,,6500 K,"Müllentsorgung,CE",,Zinc die-cast,RAL 7016,"4,6 W",360 lm,"0,6 PF",CPS,360 lm,40 °C,-20 °C,30 °C,-20 °C,2,IK 3,IP 40,"<p>LED safety luminaire for surface mounting on the ceiling and illuminating escape and emergency routes in accordance with DIN EN 60598-1, DIN EN 60598-222 and DIN EN 1838.<br />
The discreet zinc aluminium ceiling luminaire inconspicuously adapts to the",,39 mm,104 mm,104 mm
67551,1,EAQL529CC-AZ,4260682157034,"(64257,2,0)","Webseite,Katalog",Notleuchte,Deckenaufbau,Sicherheitsleuchte,Nein,CC,"Deutschland,Frankreich,GB,Global,Indien,Norwegen",Zentralbatterie,24 V,"2,5 mm²",BS / DS,,LED,,6500 K,"Müllentsorgung,CE",,Zinc die-cast,RAL 7016,"2,8 W",240 lm,"0,88 PF",CPS,240 lm,40 °C,-5 °C,40 °C,-5 °C,3,IK 3,IP 40,"<p>LED safety luminaire for surface mounting on the ceiling and illuminating escape and emergency routes in accordance with DIN EN 60598-1, DIN EN 60598-222 and DIN EN 1838.<br />
The discreet zinc aluminium ceiling luminaire inconspicuously adapts to the",,39 mm,104 mm,104 mm
67496,1,EAQL529CC,4260682157027,"(64256,2,0)","Webseite,Katalog",Notleuchte,Deckenaufbau,Sicherheitsleuchte,Nein,CC,"Deutschland,Frankreich,GB,Global,Indien,Norwegen",Zentralbatterie,24 V,"2,5 mm²",BS / DS,,LED,,6500 K,"Müllentsorgung,CE",,Zinc die-cast,RAL 9003,"2,8 W",240 lm,"0,88 PF",CPS,240 lm,40 °C,-5 °C,40 °C,-5 °C,3,IK 3,IP 40,"<p>LED safety luminaire for surface mounting on the ceiling and illuminating escape and emergency routes in accordance with DIN EN 60598-1, DIN EN 60598-222 and DIN EN 1838.<br />
The discreet zinc aluminium ceiling luminaire inconspicuously adapts to the",,39 mm,104 mm,104 mm
67689,1,EAQL423WL,4260682158666,"(68506,2,0)","Webseite,Katalog",Notleuchte,Deckenaufbau,Sicherheitsleuchte,Nein,WL,"Deutschland,Frankreich,GB,Global,Indien,Norwegen",Einzelbatterie,230 V,"2,5 mm²",BS / DS,LiFePO4,LED,,6500 K,"Müllentsorgung,CE,""5 Jahre Garantie""",,Zinc die-cast,RAL 9003,"3,4 W",250 lm,"0,56 PF",3 h,130 lm,40 °C,-5 °C,40 °C,-5 °C,2,IK 3,IP 40,"<p>High-grade zinc-aluminium safety luminaire for fitting on the ceiling. The square safety luminaire, which adapts to the ceiling design.</p>
<p>Thanks to the snap-in mechanism between the upper and lower part, the luminaire has a harmonious look and app",,39 mm,104 mm,104 mm
67688,1,EAQL423WL-AZ,4260682158840,"(68526,2,0)","Webseite,Katalog",Notleuchte,Deckenaufbau,Sicherheitsleuchte,Nein,WL,"Deutschland,Frankreich,GB,Global,Indien,Norwegen",Einzelbatterie,230 V,"2,5 mm²",BS / DS,LiFePO4,LED,,6500 K,"Müllentsorgung,CE,""5 Jahre Garantie""",,Zinc die-cast,RAL 7016,"3,4 W",250 lm,"0,56 PF",3 h,130 lm,40 °C,-5 °C,40 °C,-5 °C,2,IK 3,IP 40,"<p>High-grade zinc-aluminium safety luminaire for fitting on the ceiling. The square safety luminaire, which adapts to the ceiling design.</p>
<p>Thanks to the snap-in mechanism between the upper and lower part, the luminaire has a harmonious look and app",,39 mm,104 mm,104 mm
67682,1,EAQL428WL-AZ,4260682158857,"(68527,2,0)","Webseite,Katalog",Notleuchte,Deckenaufbau,Sicherheitsleuchte,Nein,WL,"Deutschland,Frankreich,GB,Global,Indien,Norwegen",Einzelbatterie,230 V,"2,5 mm²",BS / DS,LiFePO4,LED,,6500 K,"Müllentsorgung,CE,""5 Jahre Garantie""",,Zinc die-cast,RAL 7016,"3,4 W",125 lm,"0,56 PF",8 h,130 lm,40 °C,-5 °C,40 °C,-5 °C,2,IK 3,IP 40,"<p>High-grade zinc-aluminium safety luminaire for fitting on the ceiling. The square safety luminaire, which adapts to the ceiling design.</p>
<p>Thanks to the snap-in mechanism between the upper and lower part, the luminaire has a harmonious look and app",,39 mm,104 mm,104 mm
67679,1,EAQL421WL-AZ,4260682158833,"(68525,2,0)","Webseite,Katalog",Notleuchte,Deckenaufbau,Sicherheitsleuchte,Nein,WL,"Deutschland,Frankreich,GB,Global,Indien,Norwegen",Einzelbatterie,230 V,"2,5 mm²",BS / DS,LiFePO4,LED,,6500 K,"Müllentsorgung,CE,""5 Jahre Garantie""",,Zinc die-cast,RAL 7016,"3,4 W",250 lm,"0,56 PF",1 h,130 lm,40 °C,-5 °C,40 °C,-5 °C,2,IK 3,IP 40,"<p>High-grade zinc-aluminium safety luminaire for fitting on the ceiling. The square safety luminaire, which adapts to the ceiling design.</p>
<p>Thanks to the snap-in mechanism between the upper and lower part, the luminaire has a harmonious look and app",,39 mm,104 mm,104 mm
67678,1,EAQL428WL,4260682158673,"(68507,2,0)","Webseite,Katalog",Notleuchte,Deckenaufbau,Sicherheitsleuchte,Nein,WL,"Deutschland,Frankreich,GB,Global,Indien,Norwegen",Einzelbatterie,230 V,"2,5 mm²",BS / DS,LiFePO4,LED,,6500 K,"Müllentsorgung,CE,""5 Jahre Garantie""",,Zinc die-cast,RAL 9003,"3,4 W",125 lm,"0,56 PF",8 h,130 lm,40 °C,-5 °C,40 °C,-5 °C,2,IK 3,IP 40,"<p>High-grade zinc-aluminium safety luminaire for fitting on the ceiling. The square safety luminaire, which adapts to the ceiling design.</p>
<p>Thanks to the snap-in mechanism between the upper and lower part, the luminaire has a harmonious look and app",,39 mm,104 mm,104 mm
